WD_label;WD_first_name;WD_surname;WD_QID;WD_birth;WD_death;NKCR_AUT;NKCR_label;NKCR_first_name;NKCR_surname;NKCR_birth;NKCR_death
;;;Q1551607;;;;;
;;;Q56006803;;;;;
;;;Q19965447;;;;;
;;;Q1237180;;;;;
;;;Q60023229;;;;;
;;;Q29460524;;;;;
;;;Q11899115;;;;;
;;;Q741034;;;;;
;;;Q937846;;;;;
;;;Q12021455;;;;;
;;;Q1118848;;;;;
;;;Q24660089;;;;;
;;;Q1174646;;;;;
;;;Q1174646;;;;;
;;;Q61198096;;;;;
;;;Q61198096;;;;;
;;;Q5410324;;;;;
;;;Q61197778;;;;;
;;;Q10710360;;;;;
;;;Q464207;;;;;
;;;Q23059997;;;;;
;;;Q464207;;;;;
;;;Q1635398;;;;;
;;;Q1405145;;;;;
;;;Q1405145;;;;;
;;;Q2833461;;;;;
;;;Q88110;;;;;
;;;Q89082;;;;;
;;;Q5719543;;;;;
;;;Q63565288;;;;;
;;;Q12027895;;;;;
;;;Q55672844;;;;;
;;;Q1999078;;;;;
;;;Q165130;;;;;
;;;Q10853848;;;;;
;;;Q1460038;;;;;
;;;Q52158946;;;;;
;;;Q6786326;;;;;
;;;Q24660147;;;;;
;;;Q445429;;;;;
;;;Q98789;;;;;
;;;Q957799;;;;;
;;;Q460613;;;;;
;;;Q961328;;;;;
;;;Q5359930;;;;;
;;;Q5342217;;;;;
;;;Q1220574;;;;;
;;;Q3613914;;;;;
;;;Q5752713;;;;;
;;;Q6685411;;;;;
;;;Q5294821;;;;;
;;;Q17166792;;;;;
;;;Q237235;;;;;
;;;Q12050161;;;;;
;;;Q12050161;;;;;
;;;Q5298297;;;;;
;;;Q3260260;;;;;
;;;Q8020080;;;;;
;;;Q1699519;;;;;
;;;Q3484051;;;;;
;;;Q1185232;;;;;
;;;Q110971;;;;;
;;;Q874222;;;;;
;;;Q567152;;;;;
;;;Q567152;;;;;
;;;Q43371133;;;;;
;;;Q3106046;;;;;
;;;Q1252469;;;;;
;;;Q55771351;;;;;
;;;Q11909660;;;;;
;;;Q1690438;;;;;
;;;Q451009;;;;;
;;;Q1364314;;;;;
;;;Q5240528;;;;;
;;;Q10769498;;;;;
;;;Q451009;;;;;
;;;Q1364314;;;;;
;;;Q2919184;;;;;
;;;Q97607;;;;;
;;;Q896032;;;;;
;;;Q1596694;;;;;
;;;Q517275;;;;;
;;;Q2903257;;;;;
;;;Q4572048;;;;;
;;;Q517275;;;;;
;;;Q12017634;;;;;
;;;Q59529798;;;;;
;;;Q12017634;;;;;
;;;Q440857;;;;;
;;;Q9151566;;;;;
;;;Q1968812;;;;;
